{'it': 158, 'wall': 951.9, 'records': 772, 'policy_loss': 2.6531, 'value_loss': 0.1975, 'ep_len': 27.6, 'fresh_rows': 14539, 'hit_rows': 12770}
{'it': 159, 'wall': 956.6, 'records': 779, 'policy_loss': 2.597, 'value_loss': 0.0534, 'ep_len': 27.8, 'fresh_rows': 17597, 'hit_rows': 14136}
{'it': 160, 'wall': 961.6, 'records': 789, 'policy_loss': 2.5199, 'value_loss': 0.0438, 'ep_len': 24.7, 'fresh_rows': 19096, 'hit_rows': 12537}
{'it': 161, 'wall': 967.6, 'records': 774, 'policy_loss': 2.2722, 'value_loss': 0.0256, 'ep_len': 24.2, 'fresh_rows': 17094, 'hit_rows': 14739}
{'it': 162, 'wall': 973.5, 'records': 792, 'policy_loss': 2.3463, 'value_loss': 0.0362, 'ep_len': 24.0, 'fresh_rows': 18884, 'hit_rows': 15641}
{'it': 163, 'wall': 979.9, 'records': 778, 'policy_loss': 2.5662, 'value_loss': 0.0293, 'ep_len': 25.1, 'fresh_rows': 18253, 'hit_rows': 13744}
{'it': 164, 'wall': 985.4, 'records': 810, 'policy_loss': 2.2804, 'value_loss': 0.0158, 'ep_len': 23.8, 'fresh_rows': 17583, 'hit_rows': 13760}
{'it': 165, 'wall': 991.0, 'records': 783, 'policy_loss': 2.2667, 'value_loss': 0.0104, 'ep_len': 23.7, 'fresh_rows': 16818, 'hit_rows': 15082}
{'it': 166, 'wall': 999.3, 'records': 774, 'policy_loss': 2.232, 'value_loss': 0.0121, 'ep_len': 22.8, 'fresh_rows': 19252, 'hit_rows': 15400}
{'it': 167, 'wall': 1004.9, 'records': 777, 'policy_loss': 2.2416, 'value_loss': 0.0153, 'ep_len': 25.9, 'fresh_rows': 15287, 'hit_rows': 13353}
{'it': 168, 'wall': 1011.0, 'records': 787, 'policy_loss': 2.0693, 'value_loss': 0.0054, 'ep_len': 23.8, 'fresh_rows': 17054, 'hit_rows': 14200}
{'it': 169, 'wall': 1015.8, 'records': 812, 'policy_loss': 2.2937, 'value_loss': 0.0065, 'ep_len': 25.4, 'fresh_rows': 15699, 'hit_rows': 12782}
{'it': 170, 'wall': 1021.4, 'records': 782, 'policy_loss': 2.0194, 'value_loss': 0.0044, 'ep_len': 23.0, 'fresh_rows': 16798, 'hit_rows': 13448}
{'it': 171, 'wall': 1027.4, 'records': 774, 'policy_loss': 2.071, 'value_loss': 0.0034, 'ep_len': 22.8, 'fresh_rows': 16831, 'hit_rows': 14678}
{'it': 172, 'wall': 1032.4, 'records': 785, 'policy_loss': 2.1757, 'value_loss': 0.0047, 'ep_len': 24.5, 'fresh_rows': 15756, 'hit_rows': 14634}
{'it': 173, 'wall': 1037.5, 'records': 784, 'policy_loss': 2.3455, 'value_loss': 0.0032, 'ep_len': 26.1, 'fresh_rows': 16071, 'hit_rows': 13124}
{'it': 174, 'wall': 1043.6, 'records': 778, 'policy_loss': 2.132, 'value_loss': 0.0145, 'ep_len': 22.2, 'fresh_rows': 17925, 'hit_rows': 16367}
{'it': 175, 'wall': 1048.5, 'records': 775, 'policy_loss': 2.2381, 'value_loss': 0.0028, 'ep_len': 25.8, 'fresh_rows': 16460, 'hit_rows': 14008}
{'it': 176, 'wall': 1054.1, 'records': 783, 'policy_loss': 2.1935, 'value_loss': 0.0022, 'ep_len': 23.7, 'fresh_rows': 15872, 'hit_rows': 13443}
{'it': 177, 'wall': 1063.4, 'records': 781, 'policy_loss': 2.1595, 'value_loss': 0.0024, 'ep_len': 23.0, 'fresh_rows': 18468, 'hit_rows': 14841}
{'it': 178, 'wall': 1069.1, 'records': 789, 'policy_loss': 2.4216, 'value_loss': 0.0028, 'ep_len': 28.2, 'fresh_rows': 15804, 'hit_rows': 12450}
{'it': 179, 'wall': 1075.0, 'records': 795, 'policy_loss': 2.0229, 'value_loss': 0.0027, 'ep_len': 23.4, 'fresh_rows': 16509, 'hit_rows': 13374}
{'it': 180, 'wall': 1081.2, 'records': 775, 'policy_loss': 2.0509, 'value_loss': 0.0019, 'ep_len': 22.8, 'fresh_rows': 16697, 'hit_rows': 14307}
{'it': 181, 'wall': 1086.6, 'records': 783, 'policy_loss': 2.0907, 'value_loss': 0.002, 'ep_len': 24.5, 'fresh_rows': 16898, 'hit_rows': 13844}
{'it': 182, 'wall': 1092.0, 'records': 781, 'policy_loss': 2.2295, 'value_loss': 0.0023, 'ep_len': 24.4, 'fresh_rows': 15431, 'hit_rows': 14092}
{'it': 183, 'wall': 1100.7, 'records': 779, 'policy_loss': 2.0316, 'value_loss': 0.002, 'ep_len': 22.9, 'fresh_rows': 16628, 'hit_rows': 15618}
{'it': 184, 'wall': 1106.2, 'records': 782, 'policy_loss': 2.2727, 'value_loss': 0.0858, 'ep_len': 25.2, 'fresh_rows': 16737, 'hit_rows': 13939}
{'it': 185, 'wall': 1112.3, 'records': 797, 'policy_loss': 2.1402, 'value_loss': 0.0078, 'ep_len': 24.2, 'fresh_rows': 16775, 'hit_rows': 14342}
{'it': 186, 'wall': 1117.9, 'records': 785, 'policy_loss': 2.1413, 'value_loss': 0.0081, 'ep_len': 23.1, 'fresh_rows': 17660, 'hit_rows': 12891}
{'it': 187, 'wall': 1123.7, 'records': 785, 'policy_loss': 2.1451, 'value_loss': 0.0055, 'ep_len': 23.1, 'fresh_rows': 16613, 'hit_rows': 13661}
{'it': 188, 'wall': 1129.6, 'records': 778, 'policy_loss': 2.1666, 'value_loss': 0.0035, 'ep_len': 23.6, 'fresh_rows': 18243, 'hit_rows': 15834}
{'it': 189, 'wall': 1135.1, 'records': 776, 'policy_loss': 2.2822, 'value_loss': 0.007, 'ep_len': 26.8, 'fresh_rows': 15312, 'hit_rows': 13645}
{'it': 190, 'wall': 1140.7, 'records': 779, 'policy_loss': 2.0777, 'value_loss': 0.0026, 'ep_len': 22.9, 'fresh_rows': 16191, 'hit_rows': 14353}
{'it': 191, 'wall': 1146.2, 'records': 778, 'policy_loss': 2.0975, 'value_loss': 0.0026, 'ep_len': 22.9, 'fresh_rows': 16602, 'hit_rows': 13646}
{'it': 192, 'wall': 1151.8, 'records': 781, 'policy_loss': 2.1653, 'value_loss': 0.0019, 'ep_len': 23.7, 'fresh_rows': 17803, 'hit_rows': 14338}
{'it': 193, 'wall': 1156.6, 'records': 772, 'policy_loss': 2.2333, 'value_loss': 0.0625, 'ep_len': 24.9, 'fresh_rows': 16040, 'hit_rows': 13582}
{'it': 194, 'wall': 1161.8, 'records': 781, 'policy_loss': 2.0864, 'value_loss': 0.01, 'ep_len': 24.4, 'fresh_rows': 18449, 'hit_rows': 15408}
{'it': 195, 'wall': 1167.0, 'records': 781, 'policy_loss': 2.3316, 'value_loss': 0.0107, 'ep_len': 26.0, 'fresh_rows': 17626, 'hit_rows': 13059}
{'it': 196, 'wall': 1171.4, 'records': 782, 'policy_loss': 2.0694, 'value_loss': 0.0082, 'ep_len': 24.4, 'fresh_rows': 14143, 'hit_rows': 13739}
{'it': 197, 'wall': 1180.8, 'records': 803, 'policy_loss': 2.2822, 'value_loss': 0.0157, 'ep_len': 24.3, 'fresh_rows': 18250, 'hit_rows': 14501}
{'it': 198, 'wall': 1186.4, 'records': 771, 'policy_loss': 2.2632, 'value_loss': 0.0046, 'ep_len': 24.1, 'fresh_rows': 17363, 'hit_rows': 13847}
{'it': 199, 'wall': 1191.6, 'records': 784, 'policy_loss': 2.2717, 'value_loss': 0.0041, 'ep_len': 25.3, 'fresh_rows': 17341, 'hit_rows': 14123}
{'it': 200, 'wall': 1197.4, 'records': 789, 'policy_loss': 2.2304, 'value_loss': 0.0081, 'ep_len': 24.7, 'fresh_rows': 19143, 'hit_rows': 14575}
{'it': 201, 'wall': 1202.4, 'records': 787, 'policy_loss': 2.2225, 'value_loss': 0.0136, 'ep_len': 25.4, 'fresh_rows': 18986, 'hit_rows': 14133}
{'it': 202, 'wall': 1207.2, 'records': 791, 'policy_loss': 2.2537, 'value_loss': 0.0049, 'ep_len': 25.5, 'fresh_rows': 16944, 'hit_rows': 14406}
{'it': 203, 'wall': 1212.6, 'records': 772, 'policy_loss': 2.2079, 'value_loss': 0.004, 'ep_len': 24.9, 'fresh_rows': 18790, 'hit_rows': 14609}
{'it': 204, 'wall': 1217.9, 'records': 781, 'policy_loss': 2.229, 'value_loss': 0.0021, 'ep_len': 23.7, 'fresh_rows': 18723, 'hit_rows': 13140}
{'it': 205, 'wall': 1222.8, 'records': 780, 'policy_loss': 2.2095, 'value_loss': 0.0025, 'ep_len': 23.6, 'fresh_rows': 17461, 'hit_rows': 12929}
{'it': 206, 'wall': 1227.6, 'records': 776, 'policy_loss': 2.3999, 'value_loss': 0.004, 'ep_len': 26.8, 'fresh_rows': 17103, 'hit_rows': 13739}
{'it': 207, 'wall': 1232.9, 'records': 775, 'policy_loss': 2.1363, 'value_loss': 0.0021, 'ep_len': 23.5, 'fresh_rows': 19108, 'hit_rows': 14755}
{'it': 208, 'wall': 1238.7, 'records': 806, 'policy_loss': 2.236, 'value_loss': 0.0016, 'ep_len': 23.0, 'fresh_rows': 19273, 'hit_rows': 14088}
{'it': 209, 'wall': 1244.2, 'records': 781, 'policy_loss': 2.2674, 'value_loss': 0.0021, 'ep_len': 24.4, 'fresh_rows': 19435, 'hit_rows': 14855}
{'it': 210, 'wall': 1249.0, 'records': 770, 'policy_loss': 2.2101, 'value_loss': 0.0012, 'ep_len': 24.1, 'fresh_rows': 16840, 'hit_rows': 12597}
{'it': 211, 'wall': 1254.5, 'records': 789, 'policy_loss': 2.3235, 'value_loss': 0.0018, 'ep_len': 24.7, 'fresh_rows': 18181, 'hit_rows': 13535}
{'it': 212, 'wall': 1259.8, 'records': 782, 'policy_loss': 2.1216, 'value_loss': 0.002, 'ep_len': 22.3, 'fresh_rows': 16930, 'hit_rows': 13546}
{'it': 213, 'wall': 1265.8, 'records': 769, 'policy_loss': 2.1279, 'value_loss': 0.0031, 'ep_len': 23.3, 'fresh_rows': 16509, 'hit_rows': 13188}
{'it': 214, 'wall': 1271.7, 'records': 787, 'policy_loss': 2.0463, 'value_loss': 0.0062, 'ep_len': 23.1, 'fresh_rows': 17282, 'hit_rows': 15700}
{'it': 215, 'wall': 1277.9, 'records': 774, 'policy_loss': 2.1232, 'value_loss': 0.0051, 'ep_len': 23.5, 'fresh_rows': 17168, 'hit_rows': 13437}
